timestamp_unix,timestamp_iso,participant_full_id,activity_intensity,missing_value_reason
1768456440000,2026-01-15T05:54:00Z,1788-1-1-GV,,device_not_recording
1768456500000,2026-01-15T05:55:00Z,1788-1-1-GV,,device_not_recording
1768456560000,2026-01-15T05:56:00Z,1788-1-1-GV,,device_not_recording
1768456620000,2026-01-15T05:57:00Z,1788-1-1-GV,,device_not_recording
1768456680000,2026-01-15T05:58:00Z,1788-1-1-GV,,device_not_recording
1768456740000,2026-01-15T05:59:00Z,1788-1-1-GV,,device_not_recording
1768456800000,2026-01-15T06:00:00Z,1788-1-1-GV,,device_not_recording
1768456860000,2026-01-15T06:01:00Z,1788-1-1-GV,,device_not_recording
1768456920000,2026-01-15T06:02:00Z,1788-1-1-GV,,device_not_recording
1768456980000,2026-01-15T06:03:00Z,1788-1-1-GV,,device_not_recording
1768457040000,2026-01-15T06:04:00Z,1788-1-1-GV,,device_not_recording
1768457100000,2026-01-15T06:05:00Z,1788-1-1-GV,,device_not_recording
1768457160000,2026-01-15T06:06:00Z,1788-1-1-GV,,device_not_recording
1768457220000,2026-01-15T06:07:00Z,1788-1-1-GV,,device_not_recording
1768457280000,2026-01-15T06:08:00Z,1788-1-1-GV,,device_not_recording
1768457340000,2026-01-15T06:09:00Z,1788-1-1-GV,,device_not_recording
1768457400000,2026-01-15T06:10:00Z,1788-1-1-GV,,device_not_recording
1768457460000,2026-01-15T06:11:00Z,1788-1-1-GV,,device_not_recording
1768457520000,2026-01-15T06:12:00Z,1788-1-1-GV,,device_not_recording
1768457580000,2026-01-15T06:13:00Z,1788-1-1-GV,,device_not_recording
1768457640000,2026-01-15T06:14:00Z,1788-1-1-GV,,device_not_recording
1768457700000,2026-01-15T06:15:00Z,1788-1-1-GV,,device_not_recording
1768457760000,2026-01-15T06:16:00Z,1788-1-1-GV,,device_not_recording
1768457820000,2026-01-15T06:17:00Z,1788-1-1-GV,,device_not_recording
1768457880000,2026-01-15T06:18:00Z,1788-1-1-GV,,device_not_recording
1768457940000,2026-01-15T06:19:00Z,1788-1-1-GV,,device_not_recording
1768458000000,2026-01-15T06:20:00Z,1788-1-1-GV,,device_not_recording
1768458060000,2026-01-15T06:21:00Z,1788-1-1-GV,,device_not_recording
1768458120000,2026-01-15T06:22:00Z,1788-1-1-GV,,device_not_recording
1768458180000,2026-01-15T06:23:00Z,1788-1-1-GV,,device_not_recording
1768458240000,2026-01-15T06:24:00Z,1788-1-1-GV,,device_not_recording
1768458300000,2026-01-15T06:25:00Z,1788-1-1-GV,,device_not_recording
1768458360000,2026-01-15T06:26:00Z,1788-1-1-GV,,device_not_recording
1768458420000,2026-01-15T06:27:00Z,1788-1-1-GV,,device_not_recording
1768458480000,2026-01-15T06:28:00Z,1788-1-1-GV,,device_not_recording
1768458540000,2026-01-15T06:29:00Z,1788-1-1-GV,,device_not_recording
1768458600000,2026-01-15T06:30:00Z,1788-1-1-GV,,device_not_recording
1768458660000,2026-01-15T06:31:00Z,1788-1-1-GV,,device_not_recording
1768458720000,2026-01-15T06:32:00Z,1788-1-1-GV,,device_not_recording
1768458780000,2026-01-15T06:33:00Z,1788-1-1-GV,,device_not_recording
1768458840000,2026-01-15T06:34:00Z,1788-1-1-GV,,device_not_recording
1768458900000,2026-01-15T06:35:00Z,1788-1-1-GV,,device_not_recording
1768458960000,2026-01-15T06:36:00Z,1788-1-1-GV,,device_not_recording
1768459020000,2026-01-15T06:37:00Z,1788-1-1-GV,,device_not_recording
1768459080000,2026-01-15T06:38:00Z,1788-1-1-GV,,device_not_recording
1768459140000,2026-01-15T06:39:00Z,1788-1-1-GV,,device_not_recording
1768459200000,2026-01-15T06:40:00Z,1788-1-1-GV,,device_not_recording
1768459260000,2026-01-15T06:41:00Z,1788-1-1-GV,,device_not_recording
1768459320000,2026-01-15T06:42:00Z,1788-1-1-GV,,device_not_recording
1768459380000,2026-01-15T06:43:00Z,1788-1-1-GV,,device_not_recording
1768459440000,2026-01-15T06:44:00Z,1788-1-1-GV,,device_not_recording
1768459500000,2026-01-15T06:45:00Z,1788-1-1-GV,,device_not_recording
1768459560000,2026-01-15T06:46:00Z,1788-1-1-GV,,device_not_recording
1768459620000,2026-01-15T06:47:00Z,1788-1-1-GV,,device_not_recording
1768459680000,2026-01-15T06:48:00Z,1788-1-1-GV,,device_not_recording
1768459740000,2026-01-15T06:49:00Z,1788-1-1-GV,,device_not_recording
1768459800000,2026-01-15T06:50:00Z,1788-1-1-GV,,device_not_recording
1768459860000,2026-01-15T06:51:00Z,1788-1-1-GV,,device_not_recording
1768459920000,2026-01-15T06:52:00Z,1788-1-1-GV,,device_not_recording
1768459980000,2026-01-15T06:53:00Z,1788-1-1-GV,,device_not_recording
1768460040000,2026-01-15T06:54:00Z,1788-1-1-GV,,device_not_recording
1768460100000,2026-01-15T06:55:00Z,1788-1-1-GV,,device_not_recording
1768460160000,2026-01-15T06:56:00Z,1788-1-1-GV,,device_not_recording
1768460220000,2026-01-15T06:57:00Z,1788-1-1-GV,,device_not_recording
1768460280000,2026-01-15T06:58:00Z,1788-1-1-GV,,device_not_recording
1768460340000,2026-01-15T06:59:00Z,1788-1-1-GV,,device_not_recording
1768460400000,2026-01-15T07:00:00Z,1788-1-1-GV,,device_not_recording
1768460460000,2026-01-15T07:01:00Z,1788-1-1-GV,,device_not_recording
1768460520000,2026-01-15T07:02:00Z,1788-1-1-GV,,device_not_recording
1768460580000,2026-01-15T07:03:00Z,1788-1-1-GV,,device_not_recording
1768460640000,2026-01-15T07:04:00Z,1788-1-1-GV,,device_not_recording
1768460700000,2026-01-15T07:05:00Z,1788-1-1-GV,,device_not_recording
1768460760000,2026-01-15T07:06:00Z,1788-1-1-GV,,device_not_recording
1768460820000,2026-01-15T07:07:00Z,1788-1-1-GV,,device_not_recording
1768460880000,2026-01-15T07:08:00Z,1788-1-1-GV,,device_not_recording
1768460940000,2026-01-15T07:09:00Z,1788-1-1-GV,,device_not_recording
1768461000000,2026-01-15T07:10:00Z,1788-1-1-GV,,device_not_recording
1768461060000,2026-01-15T07:11:00Z,1788-1-1-GV,,device_not_recording
1768461120000,2026-01-15T07:12:00Z,1788-1-1-GV,,device_not_recording
1768461180000,2026-01-15T07:13:00Z,1788-1-1-GV,,device_not_recording
1768461240000,2026-01-15T07:14:00Z,1788-1-1-GV,,device_not_recording
1768461300000,2026-01-15T07:15:00Z,1788-1-1-GV,,device_not_recording
1768461360000,2026-01-15T07:16:00Z,1788-1-1-GV,,device_not_recording
1768461420000,2026-01-15T07:17:00Z,1788-1-1-GV,,device_not_recording
1768461480000,2026-01-15T07:18:00Z,1788-1-1-GV,,device_not_recording
1768461540000,2026-01-15T07:19:00Z,1788-1-1-GV,,device_not_recording
1768461600000,2026-01-15T07:20:00Z,1788-1-1-GV,,device_not_recording
1768461660000,2026-01-15T07:21:00Z,1788-1-1-GV,,device_not_recording
1768461720000,2026-01-15T07:22:00Z,1788-1-1-GV,,device_not_recording
1768461780000,2026-01-15T07:23:00Z,1788-1-1-GV,,device_not_recording
1768461840000,2026-01-15T07:24:00Z,1788-1-1-GV,,device_not_recording
1768461900000,2026-01-15T07:25:00Z,1788-1-1-GV,,device_not_recording
1768461960000,2026-01-15T07:26:00Z,1788-1-1-GV,,device_not_recording
1768462020000,2026-01-15T07:27:00Z,1788-1-1-GV,,device_not_recording
1768462080000,2026-01-15T07:28:00Z,1788-1-1-GV,,device_not_recording
1768462140000,2026-01-15T07:29:00Z,1788-1-1-GV,,device_not_recording
1768462200000,2026-01-15T07:30:00Z,1788-1-1-GV,,device_not_recording
1768462260000,2026-01-15T07:31:00Z,1788-1-1-GV,,device_not_recording
1768462320000,2026-01-15T07:32:00Z,1788-1-1-GV,,device_not_recording
1768462380000,2026-01-15T07:33:00Z,1788-1-1-GV,,device_not_recording
1768462440000,2026-01-15T07:34:00Z,1788-1-1-GV,,device_not_recording
1768462500000,2026-01-15T07:35:00Z,1788-1-1-GV,,device_not_recording
1768462560000,2026-01-15T07:36:00Z,1788-1-1-GV,,device_not_recording
1768462620000,2026-01-15T07:37:00Z,1788-1-1-GV,,device_not_recording
1768462680000,2026-01-15T07:38:00Z,1788-1-1-GV,,device_not_recording
1768462740000,2026-01-15T07:39:00Z,1788-1-1-GV,,device_not_recording
1768462800000,2026-01-15T07:40:00Z,1788-1-1-GV,,device_not_recording
1768462860000,2026-01-15T07:41:00Z,1788-1-1-GV,,device_not_recording
1768462920000,2026-01-15T07:42:00Z,1788-1-1-GV,,device_not_recording
1768462980000,2026-01-15T07:43:00Z,1788-1-1-GV,,device_not_worn_correctly
1768463040000,2026-01-15T07:44:00Z,1788-1-1-GV,,device_not_worn_correctly
1768463100000,2026-01-15T07:45:00Z,1788-1-1-GV,,device_not_worn_correctly
1768463160000,2026-01-15T07:46:00Z,1788-1-1-GV,,device_not_worn_correctly
1768463220000,2026-01-15T07:47:00Z,1788-1-1-GV,,device_not_worn_correctly
1768463280000,2026-01-15T07:48:00Z,1788-1-1-GV,,device_not_worn_correctly
1768463340000,2026-01-15T07:49:00Z,1788-1-1-GV,,device_not_recording
1768463400000,2026-01-15T07:50:00Z,1788-1-1-GV,,device_not_recording
1768463460000,2026-01-15T07:51:00Z,1788-1-1-GV,,device_not_recording
1768463520000,2026-01-15T07:52:00Z,1788-1-1-GV,,device_not_worn_correctly
1768463580000,2026-01-15T07:53:00Z,1788-1-1-GV,,device_not_worn_correctly
1768463640000,2026-01-15T07:54:00Z,1788-1-1-GV,,device_not_worn_correctly
1768463700000,2026-01-15T07:55:00Z,1788-1-1-GV,,device_not_worn_correctly
1768463760000,2026-01-15T07:56:00Z,1788-1-1-GV,,device_not_worn_correctly
1768463820000,2026-01-15T07:57:00Z,1788-1-1-GV,,device_not_worn_correctly
1768463880000,2026-01-15T07:58:00Z,1788-1-1-GV,,device_not_worn_correctly
1768463940000,2026-01-15T07:59:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464000000,2026-01-15T08:00:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464060000,2026-01-15T08:01:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464120000,2026-01-15T08:02:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464180000,2026-01-15T08:03:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464240000,2026-01-15T08:04:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464300000,2026-01-15T08:05:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464360000,2026-01-15T08:06:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464420000,2026-01-15T08:07:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464480000,2026-01-15T08:08:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464540000,2026-01-15T08:09:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464600000,2026-01-15T08:10:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464660000,2026-01-15T08:11:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464720000,2026-01-15T08:12:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464780000,2026-01-15T08:13:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464840000,2026-01-15T08:14:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464900000,2026-01-15T08:15:00Z,1788-1-1-GV,,device_not_worn_correctly
1768464960000,2026-01-15T08:16:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465020000,2026-01-15T08:17:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465080000,2026-01-15T08:18:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465140000,2026-01-15T08:19:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465200000,2026-01-15T08:20:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465260000,2026-01-15T08:21:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465320000,2026-01-15T08:22:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465380000,2026-01-15T08:23:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465440000,2026-01-15T08:24:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465500000,2026-01-15T08:25:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465560000,2026-01-15T08:26:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465620000,2026-01-15T08:27:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465680000,2026-01-15T08:28:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465740000,2026-01-15T08:29:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465800000,2026-01-15T08:30:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465860000,2026-01-15T08:31:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465920000,2026-01-15T08:32:00Z,1788-1-1-GV,,device_not_worn_correctly
1768465980000,2026-01-15T08:33:00Z,1788-1-1-GV,,device_not_worn_correctly
1768466040000,2026-01-15T08:34:00Z,1788-1-1-GV,,device_not_worn_correctly
1768466100000,2026-01-15T08:35:00Z,1788-1-1-GV,,device_not_worn_correctly
1768466160000,2026-01-15T08:36:00Z,1788-1-1-GV,,device_not_worn_correctly
1768466220000,2026-01-15T08:37:00Z,1788-1-1-GV,,device_not_worn_correctly
1768466280000,2026-01-15T08:38:00Z,1788-1-1-GV,,device_not_worn_correctly
1768466340000,2026-01-15T08:39:00Z,1788-1-1-GV,,device_not_worn_correctly
1768466400000,2026-01-15T08:40:00Z,1788-1-1-GV,,device_not_worn_correctly
1768466460000,2026-01-15T08:41:00Z,1788-1-1-GV,,device_not_worn_correctly
1768466520000,2026-01-15T08:42:00Z,1788-1-1-GV,,device_not_worn_correctly
1768466580000,2026-01-15T08:43:00Z,1788-1-1-GV,,device_not_worn_correctly
1768466640000,2026-01-15T08:44:00Z,1788-1-1-GV,,device_not_worn_correctly
1768466700000,2026-01-15T08:45:00Z,1788-1-1-GV,,device_not_worn_correctly
1768466760000,2026-01-15T08:46:00Z,1788-1-1-GV,,device_not_worn_correctly
1768466820000,2026-01-15T08:47:00Z,1788-1-1-GV,,device_not_worn_correctly
1768466880000,2026-01-15T08:48:00Z,1788-1-1-GV,,device_not_worn_correctly
1768466940000,2026-01-15T08:49:00Z,1788-1-1-GV,sedentary,
1768467000000,2026-01-15T08:50:00Z,1788-1-1-GV,sedentary,
1768467060000,2026-01-15T08:51:00Z,1788-1-1-GV,sedentary,
1768467120000,2026-01-15T08:52:00Z,1788-1-1-GV,sedentary,
1768467180000,2026-01-15T08:53:00Z,1788-1-1-GV,sedentary,
1768467240000,2026-01-15T08:54:00Z,1788-1-1-GV,sedentary,
1768467300000,2026-01-15T08:55:00Z,1788-1-1-GV,sedentary,
1768467360000,2026-01-15T08:56:00Z,1788-1-1-GV,sedentary,
1768467420000,2026-01-15T08:57:00Z,1788-1-1-GV,sedentary,
1768467480000,2026-01-15T08:58:00Z,1788-1-1-GV,LPA,
1768467540000,2026-01-15T08:59:00Z,1788-1-1-GV,LPA,
1768467600000,2026-01-15T09:00:00Z,1788-1-1-GV,sedentary,
1768467660000,2026-01-15T09:01:00Z,1788-1-1-GV,sedentary,
1768467720000,2026-01-15T09:02:00Z,1788-1-1-GV,sedentary,
1768467780000,2026-01-15T09:03:00Z,1788-1-1-GV,LPA,
1768467840000,2026-01-15T09:04:00Z,1788-1-1-GV,LPA,
1768467900000,2026-01-15T09:05:00Z,1788-1-1-GV,LPA,
1768467960000,2026-01-15T09:06:00Z,1788-1-1-GV,LPA,
1768468020000,2026-01-15T09:07:00Z,1788-1-1-GV,MPA,
1768468080000,2026-01-15T09:08:00Z,1788-1-1-GV,LPA,
1768468140000,2026-01-15T09:09:00Z,1788-1-1-GV,sedentary,
1768468200000,2026-01-15T09:10:00Z,1788-1-1-GV,LPA,
1768468260000,2026-01-15T09:11:00Z,1788-1-1-GV,LPA,
1768468320000,2026-01-15T09:12:00Z,1788-1-1-GV,LPA,
1768468380000,2026-01-15T09:13:00Z,1788-1-1-GV,LPA,
1768468440000,2026-01-15T09:14:00Z,1788-1-1-GV,LPA,
1768468500000,2026-01-15T09:15:00Z,1788-1-1-GV,LPA,
1768468560000,2026-01-15T09:16:00Z,1788-1-1-GV,sedentary,
1768468620000,2026-01-15T09:17:00Z,1788-1-1-GV,LPA,
1768468680000,2026-01-15T09:18:00Z,1788-1-1-GV,LPA,
1768468740000,2026-01-15T09:19:00Z,1788-1-1-GV,LPA,
1768468800000,2026-01-15T09:20:00Z,1788-1-1-GV,LPA,
1768468860000,2026-01-15T09:21:00Z,1788-1-1-GV,sedentary,
1768468920000,2026-01-15T09:22:00Z,1788-1-1-GV,LPA,
1768468980000,2026-01-15T09:23:00Z,1788-1-1-GV,MPA,
1768469040000,2026-01-15T09:24:00Z,1788-1-1-GV,sedentary,
1768469100000,2026-01-15T09:25:00Z,1788-1-1-GV,sedentary,
1768469160000,2026-01-15T09:26:00Z,1788-1-1-GV,sedentary,
1768469220000,2026-01-15T09:27:00Z,1788-1-1-GV,sedentary,
1768469280000,2026-01-15T09:28:00Z,1788-1-1-GV,sedentary,
1768469340000,2026-01-15T09:29:00Z,1788-1-1-GV,sedentary,
1768469400000,2026-01-15T09:30:00Z,1788-1-1-GV,LPA,
1768469460000,2026-01-15T09:31:00Z,1788-1-1-GV,LPA,
1768469520000,2026-01-15T09:32:00Z,1788-1-1-GV,sedentary,
1768469580000,2026-01-15T09:33:00Z,1788-1-1-GV,sedentary,
1768469640000,2026-01-15T09:34:00Z,1788-1-1-GV,sedentary,
1768469700000,2026-01-15T09:35:00Z,1788-1-1-GV,LPA,
1768469760000,2026-01-15T09:36:00Z,1788-1-1-GV,LPA,
1768469820000,2026-01-15T09:37:00Z,1788-1-1-GV,sedentary,
1768469880000,2026-01-15T09:38:00Z,1788-1-1-GV,sedentary,
1768469940000,2026-01-15T09:39:00Z,1788-1-1-GV,sedentary,
1768470000000,2026-01-15T09:40:00Z,1788-1-1-GV,LPA,
1768470060000,2026-01-15T09:41:00Z,1788-1-1-GV,sedentary,
1768470120000,2026-01-15T09:42:00Z,1788-1-1-GV,,device_not_recording
1768470180000,2026-01-15T09:43:00Z,1788-1-1-GV,,device_not_worn_correctly
1768470240000,2026-01-15T09:44:00Z,1788-1-1-GV,,device_not_worn_correctly
1768470300000,2026-01-15T09:45:00Z,1788-1-1-GV,,device_not_worn_correctly
1768470360000,2026-01-15T09:46:00Z,1788-1-1-GV,,device_not_worn_correctly
1768470420000,2026-01-15T09:47:00Z,1788-1-1-GV,,device_not_worn_correctly
1768470480000,2026-01-15T09:48:00Z,1788-1-1-GV,,device_not_worn_correctly
1768470540000,2026-01-15T09:49:00Z,1788-1-1-GV,,device_not_worn_correctly
1768470600000,2026-01-15T09:50:00Z,1788-1-1-GV,,device_not_worn_correctly
1768470660000,2026-01-15T09:51:00Z,1788-1-1-GV,,device_not_worn_correctly
1768470720000,2026-01-15T09:52:00Z,1788-1-1-GV,,device_not_worn_correctly
1768470780000,2026-01-15T09:53:00Z,1788-1-1-GV,sedentary,
1768470840000,2026-01-15T09:54:00Z,1788-1-1-GV,sedentary,
1768470900000,2026-01-15T09:55:00Z,1788-1-1-GV,sedentary,
1768470960000,2026-01-15T09:56:00Z,1788-1-1-GV,sedentary,
1768471020000,2026-01-15T09:57:00Z,1788-1-1-GV,sedentary,
1768471080000,2026-01-15T09:58:00Z,1788-1-1-GV,sedentary,
1768471140000,2026-01-15T09:59:00Z,1788-1-1-GV,sedentary,
1768471200000,2026-01-15T10:00:00Z,1788-1-1-GV,sedentary,
1768471260000,2026-01-15T10:01:00Z,1788-1-1-GV,sedentary,
1768471320000,2026-01-15T10:02:00Z,1788-1-1-GV,sedentary,
1768471380000,2026-01-15T10:03:00Z,1788-1-1-GV,LPA,
1768471440000,2026-01-15T10:04:00Z,1788-1-1-GV,sedentary,
1768471500000,2026-01-15T10:05:00Z,1788-1-1-GV,LPA,
1768471560000,2026-01-15T10:06:00Z,1788-1-1-GV,sedentary,
1768471620000,2026-01-15T10:07:00Z,1788-1-1-GV,LPA,
1768471680000,2026-01-15T10:08:00Z,1788-1-1-GV,LPA,
1768471740000,2026-01-15T10:09:00Z,1788-1-1-GV,sedentary,
1768471800000,2026-01-15T10:10:00Z,1788-1-1-GV,sedentary,
1768471860000,2026-01-15T10:11:00Z,1788-1-1-GV,sedentary,
1768471920000,2026-01-15T10:12:00Z,1788-1-1-GV,sedentary,
1768471980000,2026-01-15T10:13:00Z,1788-1-1-GV,LPA,
1768472040000,2026-01-15T10:14:00Z,1788-1-1-GV,sedentary,
1768472100000,2026-01-15T10:15:00Z,1788-1-1-GV,sedentary,
1768472160000,2026-01-15T10:16:00Z,1788-1-1-GV,sedentary,
1768472220000,2026-01-15T10:17:00Z,1788-1-1-GV,sedentary,
1768472280000,2026-01-15T10:18:00Z,1788-1-1-GV,sedentary,
1768472340000,2026-01-15T10:19:00Z,1788-1-1-GV,sedentary,
1768472400000,2026-01-15T10:20:00Z,1788-1-1-GV,sedentary,
1768472460000,2026-01-15T10:21:00Z,1788-1-1-GV,sedentary,
1768472520000,2026-01-15T10:22:00Z,1788-1-1-GV,sedentary,
1768472580000,2026-01-15T10:23:00Z,1788-1-1-GV,sedentary,
1768472640000,2026-01-15T10:24:00Z,1788-1-1-GV,sedentary,
1768472700000,2026-01-15T10:25:00Z,1788-1-1-GV,sedentary,
1768472760000,2026-01-15T10:26:00Z,1788-1-1-GV,sedentary,
1768472820000,2026-01-15T10:27:00Z,1788-1-1-GV,sedentary,
1768472880000,2026-01-15T10:28:00Z,1788-1-1-GV,sedentary,
1768472940000,2026-01-15T10:29:00Z,1788-1-1-GV,sedentary,
1768473000000,2026-01-15T10:30:00Z,1788-1-1-GV,,device_not_recording
1768473060000,2026-01-15T10:31:00Z,1788-1-1-GV,,device_not_recording
1768473120000,2026-01-15T10:32:00Z,1788-1-1-GV,,device_not_worn_correctly
1768473180000,2026-01-15T10:33:00Z,1788-1-1-GV,,device_not_worn_correctly
1768473240000,2026-01-15T10:34:00Z,1788-1-1-GV,,device_not_worn_correctly
1768473300000,2026-01-15T10:35:00Z,1788-1-1-GV,,device_not_worn_correctly
1768473360000,2026-01-15T10:36:00Z,1788-1-1-GV,,device_not_worn_correctly
1768473420000,2026-01-15T10:37:00Z,1788-1-1-GV,,device_not_worn_correctly
1768473480000,2026-01-15T10:38:00Z,1788-1-1-GV,,device_not_worn_correctly
1768473540000,2026-01-15T10:39:00Z,1788-1-1-GV,,device_not_worn_correctly
1768473600000,2026-01-15T10:40:00Z,1788-1-1-GV,,device_not_worn_correctly
1768473660000,2026-01-15T10:41:00Z,1788-1-1-GV,,device_not_worn_correctly
1768473720000,2026-01-15T10:42:00Z,1788-1-1-GV,,device_not_worn_correctly
1768473780000,2026-01-15T10:43:00Z,1788-1-1-GV,,device_not_worn_correctly
1768473840000,2026-01-15T10:44:00Z,1788-1-1-GV,,device_not_worn_correctly
1768473900000,2026-01-15T10:45:00Z,1788-1-1-GV,,device_not_worn_correctly
1768473960000,2026-01-15T10:46:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474020000,2026-01-15T10:47:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474080000,2026-01-15T10:48:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474140000,2026-01-15T10:49:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474200000,2026-01-15T10:50:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474260000,2026-01-15T10:51:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474320000,2026-01-15T10:52:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474380000,2026-01-15T10:53:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474440000,2026-01-15T10:54:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474500000,2026-01-15T10:55:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474560000,2026-01-15T10:56:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474620000,2026-01-15T10:57:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474680000,2026-01-15T10:58:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474740000,2026-01-15T10:59:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474800000,2026-01-15T11:00:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474860000,2026-01-15T11:01:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474920000,2026-01-15T11:02:00Z,1788-1-1-GV,,device_not_worn_correctly
1768474980000,2026-01-15T11:03:00Z,1788-1-1-GV,,device_not_recording
1768475040000,2026-01-15T11:04:00Z,1788-1-1-GV,,device_not_worn_correctly
1768475100000,2026-01-15T11:05:00Z,1788-1-1-GV,,device_not_worn_correctly
1768475160000,2026-01-15T11:06:00Z,1788-1-1-GV,,device_not_worn_correctly
1768475220000,2026-01-15T11:07:00Z,1788-1-1-GV,,device_not_worn_correctly
1768475280000,2026-01-15T11:08:00Z,1788-1-1-GV,,device_not_worn_correctly
1768475340000,2026-01-15T11:09:00Z,1788-1-1-GV,,device_not_worn_correctly
1768475400000,2026-01-15T11:10:00Z,1788-1-1-GV,,device_not_worn_correctly
1768475460000,2026-01-15T11:11:00Z,1788-1-1-GV,,device_not_worn_correctly
1768475520000,2026-01-15T11:12:00Z,1788-1-1-GV,,device_not_worn_correctly
1768475580000,2026-01-15T11:13:00Z,1788-1-1-GV,,device_not_worn_correctly
1768475640000,2026-01-15T11:14:00Z,1788-1-1-GV,,device_not_worn_correctly
1768475700000,2026-01-15T11:15:00Z,1788-1-1-GV,,device_not_worn_correctly
1768475760000,2026-01-15T11:16:00Z,1788-1-1-GV,,device_not_worn_correctly
1768475820000,2026-01-15T11:17:00Z,1788-1-1-GV,,device_not_worn_correctly
1768475880000,2026-01-15T11:18:00Z,1788-1-1-GV,,device_not_worn_correctly
1768475940000,2026-01-15T11:19:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476000000,2026-01-15T11:20:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476060000,2026-01-15T11:21:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476120000,2026-01-15T11:22:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476180000,2026-01-15T11:23:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476240000,2026-01-15T11:24:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476300000,2026-01-15T11:25:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476360000,2026-01-15T11:26:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476420000,2026-01-15T11:27:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476480000,2026-01-15T11:28:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476540000,2026-01-15T11:29:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476600000,2026-01-15T11:30:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476660000,2026-01-15T11:31:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476720000,2026-01-15T11:32:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476780000,2026-01-15T11:33:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476840000,2026-01-15T11:34:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476900000,2026-01-15T11:35:00Z,1788-1-1-GV,,device_not_worn_correctly
1768476960000,2026-01-15T11:36:00Z,1788-1-1-GV,,device_not_worn_correctly
1768477020000,2026-01-15T11:37:00Z,1788-1-1-GV,,device_not_worn_correctly
1768477080000,2026-01-15T11:38:00Z,1788-1-1-GV,,device_not_worn_correctly
1768477140000,2026-01-15T11:39:00Z,1788-1-1-GV,,device_not_worn_correctly
1768477200000,2026-01-15T11:40:00Z,1788-1-1-GV,,device_not_worn_correctly
1768477260000,2026-01-15T11:41:00Z,1788-1-1-GV,,device_not_worn_correctly
